order_id,order_date,brand,category,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,sales_channel,country,customer_income_level,year,month
ORD124556,2026-06-20,ASICS,Gym,63,15,53.55,2,107.1,Online,USA,Medium,2026,6
ORD124559,2026-01-05,Reebok,Running,195,10,175.5,4,702.0,Retail Store,USA,Low,2026,1
ORD124564,2025-11-14,Nike,Gym,205,20,164.0,1,164.0,Retail Store,UK,High,2025,11
ORD124571,2026-12-17,Puma,Running,69,15,58.65,3,175.95,Retail Store,UAE,Medium,2026,12
ORD124572,2025-09-23,Adidas,Running,147,5,139.65,1,139.65,Retail Store,India,Low,2025,9
ORD124574,2026-12-05,Puma,Lifestyle,72,10,64.8,4,259.2,Online,India,Medium,2026,12
ORD124575,2026-06-22,ASICS,Running,156,0,156.0,1,156.0,Online,USA,Medium,2026,6
ORD124579,2025-09-07,Puma,Basketball,144,0,144.0,4,576.0,Retail Store,Germany,High,2025,9
ORD124589,2025-12-31,Puma,Lifestyle,206,15,175.1,4,700.4,Online,India,Low,2025,12
ORD124592,2026-02-23,Nike,Gym,132,5,125.4,2,250.8,Retail Store,UK,High,2026,2
ORD124596,2026-04-28,Adidas,Lifestyle,209,30,146.3,3,438.9,Online,UK,Medium,2026,4
ORD124597,2026-03-12,New Balance,Training,141,5,133.95,4,535.8,Online,Germany,High,2026,3
ORD124599,2025-02-26,New Balance,Lifestyle,210,0,210.0,1,210.0,Retail Store,UK,Medium,2025,2
ORD124603,2026-01-11,New Balance,Lifestyle,153,0,153.0,2,306.0,Online,Pakistan,High,2026,1
ORD124606,2026-07-30,Adidas,Lifestyle,76,10,68.4,4,273.6,Online,Germany,High,2026,7
ORD124607,2025-07-25,Puma,Lifestyle,99,0,99.0,4,396.0,Online,UAE,Low,2025,7
ORD124608,2025-07-17,Adidas,Gym,206,30,144.2,4,576.8,Retail Store,USA,High,2025,7
ORD124624,2025-02-04,Nike,Training,71,0,71.0,4,284.0,Online,UAE,Medium,2025,2
ORD124627,2026-07-31,ASICS,Training,118,15,100.3,3,300.9,Online,India,Medium,2026,7
ORD124638,2025-12-23,Reebok,Lifestyle,77,0,77.0,2,154.0,Online,USA,Low,2025,12
ORD124639,2026-03-03,New Balance,Gym,192,0,192.0,4,768.0,Retail Store,UK,Medium,2026,3
ORD124645,2026-01-09,Puma,Gym,168,30,117.6,1,117.6,Online,Germany,Low,2026,1
ORD124649,2026-04-24,Adidas,Running,177,15,150.45,1,150.45,Online,UAE,Low,2026,4
ORD124652,2025-08-27,Nike,Running,97,30,67.9,1,67.9,Retail Store,UK,Medium,2025,8
ORD124657,2025-12-01,Reebok,Training,90,20,72.0,3,216.0,Retail Store,UK,High,2025,12
ORD124661,2025-03-09,New Balance,Gym,178,20,142.4,3,427.2,Retail Store,India,Medium,2025,3
ORD124664,2025-06-04,Adidas,Gym,119,5,113.05,4,452.2,Retail Store,Pakistan,High,2025,6
ORD124666,2025-05-14,Puma,Lifestyle,206,10,185.4,4,741.6,Online,India,High,2025,5
ORD124667,2026-03-06,ASICS,Basketball,180,5,171.0,1,171.0,Retail Store,UK,High,2026,3
ORD124674,2026-07-21,Adidas,Gym,208,0,208.0,1,208.0,Online,India,Medium,2026,7
ORD124680,2026-03-14,ASICS,Basketball,105,20,84.0,1,84.0,Online,India,High,2026,3
ORD124688,2025-06-20,Reebok,Running,167,5,158.65,3,475.95,Online,USA,High,2025,6
ORD124695,2025-03-25,Reebok,Training,87,10,78.3,4,313.2,Retail Store,UAE,Low,2025,3
ORD124697,2025-12-06,ASICS,Running,131,15,111.35,4,445.4,Online,USA,Medium,2025,12
ORD124703,2025-12-22,Reebok,Lifestyle,206,30,144.2,4,576.8,Retail Store,UAE,High,2025,12
ORD124705,2026-05-10,Reebok,Basketball,133,0,133.0,3,399.0,Retail Store,UK,Low,2026,5
ORD124710,2026-08-03,New Balance,Training,65,5,61.75,2,123.5,Retail Store,India,Medium,2026,8
ORD124713,2025-11-01,Puma,Running,194,15,164.9,2,329.8,Online,India,Low,2025,11
ORD124714,2025-12-04,New Balance,Lifestyle,71,15,60.35,1,60.35,Retail Store,UAE,Medium,2025,12
ORD124716,2025-11-03,Reebok,Gym,192,30,134.4,1,134.4,Online,Germany,Low,2025,11
ORD124722,2026-09-14,ASICS,Training,118,15,100.3,1,100.3,Online,UK,Low,2026,9
ORD124744,2025-07-12,Reebok,Running,131,0,131.0,2,262.0,Retail Store,USA,Low,2025,7
ORD124746,2025-04-25,Puma,Lifestyle,212,15,180.2,4,720.8,Online,Pakistan,Medium,2025,4
ORD124748,2025-05-12,ASICS,Running,184,10,165.6,2,331.2,Online,India,High,2025,5
ORD124756,2026-08-18,Reebok,Running,67,15,56.95,4,227.8,Online,India,Medium,2026,8
ORD124761,2025-11-24,Reebok,Running,212,0,212.0,1,212.0,Retail Store,UK,High,2025,11
ORD124768,2026-04-05,Reebok,Gym,182,20,145.6,2,291.2,Retail Store,UAE,Medium,2026,4
ORD124770,2025-10-26,ASICS,Lifestyle,163,0,163.0,1,163.0,Online,UAE,Low,2025,10
ORD124779,2025-05-20,New Balance,Basketball,165,10,148.5,1,148.5,Online,UAE,Medium,2025,5
ORD124781,2025-06-06,Reebok,Basketball,94,20,75.2,3,225.6,Retail Store,India,High,2025,6
ORD124784,2026-10-02,Puma,Lifestyle,171,10,153.9,3,461.7,Online,USA,Low,2026,10
ORD124789,2026-05-26,Nike,Gym,70,5,66.5,4,266.0,Online,India,High,2026,5
ORD124790,2026-12-26,Reebok,Running,91,15,77.35,3,232.05,Online,India,Low,2026,12
ORD124800,2025-03-17,New Balance,Running,88,10,79.2,4,316.8,Online,UAE,Low,2025,3
ORD124805,2025-04-20,Adidas,Basketball,143,5,135.85,4,543.4,Online,UK,Low,2025,4
ORD124806,2025-06-02,Adidas,Running,63,5,59.85,3,179.55,Online,Pakistan,Medium,2025,6
ORD124807,2025-10-10,Nike,Basketball,119,5,113.05,3,339.15,Online,USA,High,2025,10
ORD124808,2026-10-27,Nike,Gym,66,30,46.2,3,138.6,Retail Store,Pakistan,High,2026,10
ORD124809,2025-07-09,Nike,Running,197,0,197.0,2,394.0,Online,UK,High,2025,7
ORD124816,2025-06-29,Puma,Lifestyle,195,10,175.5,1,175.5,Online,Pakistan,High,2025,6
ORD124817,2025-01-02,ASICS,Running,188,20,150.4,1,150.4,Online,Germany,Medium,2025,1
ORD124823,2025-09-24,Puma,Gym,149,30,104.3,3,312.9,Retail Store,India,Low,2025,9
ORD124828,2025-12-09,Reebok,Training,130,0,130.0,2,260.0,Online,UK,High,2025,12
ORD124829,2025-10-10,Adidas,Lifestyle,216,30,151.2,3,453.6,Retail Store,USA,Medium,2025,10
ORD124830,2026-04-11,New Balance,Gym,62,5,58.9,3,176.7,Retail Store,Pakistan,High,2026,4
ORD124838,2026-11-18,Reebok,Basketball,103,5,97.85,4,391.4,Retail Store,Germany,High,2026,11
ORD124844,2026-07-12,ASICS,Lifestyle,144,0,144.0,4,576.0,Retail Store,UAE,Medium,2026,7
ORD124849,2025-07-06,Nike,Running,186,0,186.0,4,744.0,Retail Store,UK,Medium,2025,7
ORD124862,2026-04-23,ASICS,Basketball,151,10,135.9,1,135.9,Online,Pakistan,High,2026,4
ORD124864,2026-05-11,Adidas,Lifestyle,78,30,54.6,2,109.2,Retail Store,India,High,2026,5
ORD124868,2026-10-18,New Balance,Training,139,10,125.1,2,250.2,Online,UK,Low,2026,10
ORD124872,2025-09-28,New Balance,Training,179,15,152.15,4,608.6,Online,UAE,Low,2025,9
ORD124881,2026-05-04,Reebok,Training,93,0,93.0,2,186.0,Online,India,Low,2026,5
ORD124887,2026-07-26,Reebok,Lifestyle,150,15,127.5,3,382.5,Retail Store,UK,High,2026,7
ORD124888,2025-10-02,Adidas,Training,153,5,145.35,1,145.35,Online,UAE,Low,2025,10
ORD124890,2026-04-03,Adidas,Basketball,201,20,160.8,1,160.8,Retail Store,USA,Low,2026,4
ORD124893,2026-04-03,New Balance,Running,151,10,135.9,1,135.9,Retail Store,India,Medium,2026,4
ORD124904,2026-08-05,New Balance,Lifestyle,121,15,102.85,1,102.85,Retail Store,India,Medium,2026,8
ORD124907,2026-06-26,Nike,Lifestyle,214,20,171.2,2,342.4,Online,UAE,Low,2026,6
ORD124909,2025-08-02,New Balance,Gym,133,20,106.4,2,212.8,Retail Store,India,Low,2025,8
ORD124915,2026-12-16,Reebok,Lifestyle,65,15,55.25,1,55.25,Retail Store,UK,Medium,2026,12
ORD124921,2025-10-26,Reebok,Training,75,15,63.75,3,191.25,Online,Pakistan,Medium,2025,10
ORD124924,2025-02-20,Nike,Running,175,10,157.5,1,157.5,Retail Store,USA,High,2025,2
ORD124927,2026-03-24,Nike,Gym,160,30,112.0,4,448.0,Online,UAE,High,2026,3
ORD124928,2026-08-30,Nike,Training,103,10,92.7,1,92.7,Retail Store,USA,Low,2026,8
ORD124929,2025-01-04,Reebok,Training,114,30,79.8,4,319.2,Online,Pakistan,High,2025,1
ORD124932,2026-10-18,Puma,Lifestyle,204,15,173.4,4,693.6,Retail Store,India,Low,2026,10
ORD124934,2025-10-16,Adidas,Gym,138,0,138.0,2,276.0,Retail Store,UAE,High,2025,10
ORD124937,2026-01-05,Reebok,Running,80,5,76.0,3,228.0,Online,India,Low,2026,1
ORD124945,2025-02-10,Adidas,Basketball,130,10,117.0,1,117.0,Online,USA,Low,2025,2
ORD124948,2025-11-11,Nike,Running,94,15,79.9,2,159.8,Online,UK,Medium,2025,11
ORD124956,2026-03-24,New Balance,Lifestyle,135,0,135.0,1,135.0,Retail Store,Pakistan,High,2026,3
ORD124963,2025-03-13,ASICS,Running,124,30,86.8,4,347.2,Online,USA,High,2025,3
ORD124972,2025-09-11,Puma,Training,160,20,128.0,1,128.0,Retail Store,UAE,High,2025,9
ORD124976,2026-05-26,ASICS,Basketball,72,0,72.0,2,144.0,Retail Store,USA,High,2026,5
ORD124977,2025-10-06,New Balance,Lifestyle,182,30,127.4,3,382.2,Online,Pakistan,Medium,2025,10
ORD124979,2025-03-03,Adidas,Training,132,10,118.8,1,118.8,Retail Store,UAE,High,2025,3
ORD124980,2025-04-21,ASICS,Running,91,10,81.9,1,81.9,Online,UAE,Medium,2025,4
ORD124981,2025-08-09,Reebok,Basketball,115,20,92.0,2,184.0,Online,USA,High,2025,8
ORD124983,2026-04-01,Puma,Training,83,15,70.55,1,70.55,Retail Store,Germany,High,2026,4
ORD124984,2026-02-11,New Balance,Gym,91,20,72.8,4,291.2,Online,Pakistan,High,2026,2
ORD124985,2025-12-31,Nike,Training,195,10,175.5,4,702.0,Retail Store,UK,Medium,2025,12
ORD124989,2025-12-04,Nike,Lifestyle,78,10,70.2,2,140.4,Online,Germany,Medium,2025,12
ORD124992,2026-12-17,Reebok,Running,133,5,126.35,2,252.7,Retail Store,India,Medium,2026,12
ORD124999,2026-01-18,Reebok,Basketball,96,5,91.2,1,91.2,Online,India,Medium,2026,1
ORD125010,2025-05-14,ASICS,Basketball,163,15,138.55,4,554.2,Online,Pakistan,High,2025,5
ORD125011,2026-01-31,Puma,Training,71,15,60.35,1,60.35,Online,USA,High,2026,1
ORD125015,2026-07-04,Reebok,Gym,138,0,138.0,2,276.0,Online,India,High,2026,7
ORD125022,2026-09-30,New Balance,Gym,139,0,139.0,3,417.0,Retail Store,UK,Low,2026,9
ORD125024,2026-01-21,Adidas,Gym,136,10,122.4,2,244.8,Retail Store,USA,High,2026,1
ORD125026,2026-03-13,New Balance,Training,148,20,118.4,2,236.8,Online,Germany,Low,2026,3
ORD125030,2026-12-15,ASICS,Lifestyle,69,10,62.1,4,248.4,Online,India,Low,2026,12
ORD125036,2026-04-03,Adidas,Basketball,83,5,78.85,1,78.85,Retail Store,USA,High,2026,4
ORD125037,2026-02-23,ASICS,Lifestyle,219,20,175.2,1,175.2,Online,India,High,2026,2
ORD125040,2026-07-25,New Balance,Running,110,5,104.5,3,313.5,Online,USA,High,2026,7
ORD125044,2026-01-27,Reebok,Gym,149,30,104.3,1,104.3,Online,UAE,Medium,2026,1
ORD125052,2025-08-20,Puma,Gym,138,15,117.3,3,351.9,Online,India,High,2025,8
ORD125064,2025-10-26,Adidas,Running,218,20,174.4,2,348.8,Retail Store,India,High,2025,10
ORD125067,2025-04-10,Reebok,Basketball,219,15,186.15,3,558.45,Online,India,Low,2025,4
ORD125070,2025-01-20,Puma,Training,143,10,128.7,3,386.1,Online,UK,Low,2025,1
ORD125071,2025-07-01,Puma,Gym,181,10,162.9,1,162.9,Online,India,Medium,2025,7
ORD125075,2026-02-02,Puma,Lifestyle,219,10,197.1,4,788.4,Online,India,Low,2026,2
ORD125079,2025-01-04,New Balance,Training,166,15,141.1,2,282.2,Retail Store,India,High,2025,1
ORD125080,2026-08-14,New Balance,Gym,66,10,59.4,2,118.8,Retail Store,UAE,Medium,2026,8
ORD125083,2026-08-30,New Balance,Gym,101,15,85.85,2,171.7,Retail Store,Germany,Medium,2026,8
ORD125085,2025-01-12,Adidas,Gym,64,0,64.0,3,192.0,Retail Store,USA,Medium,2025,1
ORD125087,2025-10-23,Reebok,Basketball,65,15,55.25,2,110.5,Online,UAE,Low,2025,10
ORD125090,2025-02-09,Puma,Training,154,15,130.9,3,392.7,Retail Store,Germany,Medium,2025,2
ORD125093,2025-12-22,Adidas,Running,133,30,93.1,4,372.4,Online,Pakistan,Medium,2025,12
ORD125094,2025-02-20,New Balance,Lifestyle,209,5,198.55,3,595.65,Online,Germany,Low,2025,2
ORD125095,2025-05-13,Nike,Basketball,213,10,191.7,3,575.1,Retail Store,Pakistan,Low,2025,5
ORD125099,2026-07-27,Nike,Basketball,151,20,120.8,4,483.2,Retail Store,Germany,Low,2026,7
ORD125103,2025-10-07,ASICS,Lifestyle,84,10,75.6,1,75.6,Retail Store,UK,Medium,2025,10
ORD125106,2025-10-01,ASICS,Basketball,151,20,120.8,2,241.6,Online,India,Low,2025,10
ORD125111,2025-01-03,Adidas,Training,195,10,175.5,3,526.5,Online,UAE,Medium,2025,1
ORD125114,2025-06-30,Puma,Lifestyle,63,30,44.1,3,132.3,Retail Store,India,Medium,2025,6
ORD125116,2026-08-19,Puma,Running,175,30,122.5,3,367.5,Retail Store,UAE,Low,2026,8
ORD125118,2026-11-02,ASICS,Gym,185,30,129.5,3,388.5,Retail Store,Pakistan,High,2026,11
ORD125120,2026-04-01,Adidas,Basketball,149,10,134.1,1,134.1,Online,Germany,Low,2026,4
ORD125122,2026-03-08,Reebok,Running,156,20,124.8,2,249.6,Retail Store,Pakistan,Low,2026,3
ORD125128,2025-06-01,Nike,Running,193,5,183.35,4,733.4,Online,Pakistan,Low,2025,6
ORD125138,2026-10-25,ASICS,Basketball,188,20,150.4,2,300.8,Retail Store,Germany,High,2026,10
ORD125140,2026-06-18,New Balance,Lifestyle,151,10,135.9,3,407.7,Retail Store,UAE,Low,2026,6
ORD125141,2026-11-23,Adidas,Training,101,0,101.0,3,303.0,Online,India,High,2026,11
ORD125150,2026-12-15,Adidas,Gym,94,5,89.3,3,267.9,Online,UK,Medium,2026,12
ORD125154,2025-01-22,Nike,Basketball,98,30,68.6,3,205.8,Online,India,High,2025,1
ORD125158,2026-12-19,Puma,Lifestyle,187,0,187.0,3,561.0,Online,UAE,Medium,2026,12
ORD125164,2026-07-04,Puma,Lifestyle,205,5,194.75,4,779.0,Online,Pakistan,Medium,2026,7
ORD125171,2026-05-14,Adidas,Training,216,10,194.4,1,194.4,Online,Germany,High,2026,5
ORD125175,2025-10-09,New Balance,Training,186,30,130.2,4,520.8,Online,USA,High,2025,10
ORD125177,2026-02-20,Nike,Training,137,10,123.3,3,369.9,Online,Germany,Medium,2026,2
ORD125183,2026-11-30,Nike,Lifestyle,74,5,70.3,4,281.2,Online,Germany,Medium,2026,11
ORD125185,2025-11-26,Adidas,Gym,207,5,196.65,3,589.95,Online,UAE,Low,2025,11
ORD125186,2026-08-04,Reebok,Gym,89,15,75.65,1,75.65,Retail Store,Pakistan,Medium,2026,8
ORD125191,2026-01-30,Reebok,Basketball,112,0,112.0,1,112.0,Retail Store,India,Medium,2026,1
ORD125196,2025-01-03,New Balance,Basketball,192,30,134.4,3,403.2,Retail Store,USA,High,2025,1
ORD125202,2025-08-11,Nike,Running,138,20,110.4,1,110.4,Online,UAE,Low,2025,8
ORD125207,2025-02-26,Nike,Lifestyle,79,10,71.1,1,71.1,Retail Store,Germany,Medium,2025,2
ORD125216,2026-03-24,ASICS,Basketball,164,5,155.8,4,623.2,Retail Store,UAE,High,2026,3
ORD125220,2026-10-24,New Balance,Running,214,0,214.0,2,428.0,Retail Store,UK,Low,2026,10
ORD125223,2025-11-16,ASICS,Gym,180,10,162.0,4,648.0,Online,India,High,2025,11
ORD125226,2025-01-31,Nike,Running,127,30,88.9,2,177.8,Online,India,Low,2025,1
ORD125229,2026-09-07,Puma,Running,113,30,79.1,3,237.3,Retail Store,USA,High,2026,9
ORD125232,2025-07-22,Puma,Training,62,30,43.4,2,86.8,Online,India,Medium,2025,7
ORD125234,2025-08-11,New Balance,Gym,60,5,57.0,1,57.0,Retail Store,India,Medium,2025,8
ORD125247,2026-11-15,Nike,Running,60,15,51.0,3,153.0,Online,UAE,Medium,2026,11
ORD125255,2025-05-28,Nike,Basketball,158,30,110.6,1,110.6,Online,Pakistan,High,2025,5
ORD125256,2025-07-17,Reebok,Basketball,122,0,122.0,3,366.0,Online,USA,Low,2025,7
ORD125264,2026-04-28,Reebok,Running,93,5,88.35,3,265.05,Retail Store,USA,High,2026,4
ORD125266,2025-11-19,Puma,Basketball,188,5,178.6,2,357.2,Online,USA,High,2025,11
ORD125269,2026-05-07,New Balance,Gym,93,20,74.4,4,297.6,Online,UK,Low,2026,5
ORD125273,2025-01-21,Nike,Gym,211,30,147.7,1,147.7,Retail Store,Germany,High,2025,1
ORD125283,2025-07-13,ASICS,Running,67,15,56.95,2,113.9,Online,UK,Low,2025,7
ORD125284,2025-07-14,Nike,Basketball,90,0,90.0,3,270.0,Retail Store,USA,High,2025,7
ORD125287,2025-03-19,Adidas,Running,61,5,57.95,2,115.9,Online,Germany,Low,2025,3
ORD125288,2025-05-15,Puma,Lifestyle,133,10,119.7,3,359.1,Online,USA,Low,2025,5
ORD125297,2025-03-14,New Balance,Lifestyle,190,10,171.0,1,171.0,Retail Store,India,Low,2025,3
ORD125300,2026-10-21,Adidas,Running,76,20,60.8,3,182.4,Retail Store,India,Low,2026,10
ORD125303,2026-11-22,Adidas,Gym,160,20,128.0,1,128.0,Retail Store,Germany,Low,2026,11
ORD125308,2026-10-29,Nike,Lifestyle,211,15,179.35,3,538.05,Online,Pakistan,Low,2026,10
ORD125313,2025-01-13,Reebok,Training,171,20,136.8,4,547.2,Online,UAE,High,2025,1
ORD125315,2026-03-24,Reebok,Gym,146,30,102.2,3,306.6,Online,UK,High,2026,3
ORD125316,2026-01-06,Adidas,Training,90,30,63.0,3,189.0,Online,Pakistan,Medium,2026,1
ORD125321,2025-08-02,ASICS,Running,209,15,177.65,3,532.95,Retail Store,UK,Low,2025,8
ORD125326,2025-11-18,Nike,Training,217,20,173.6,1,173.6,Retail Store,UAE,Low,2025,11
ORD125338,2026-05-21,ASICS,Training,195,5,185.25,2,370.5,Retail Store,Germany,High,2026,5
ORD125344,2026-04-14,ASICS,Gym,193,10,173.7,3,521.1,Online,Pakistan,Low,2026,4
ORD125354,2026-06-27,ASICS,Gym,72,0,72.0,1,72.0,Online,Germany,Low,2026,6
ORD125357,2025-11-20,Puma,Training,171,20,136.8,2,273.6,Retail Store,UK,High,2025,11
ORD125366,2026-06-13,Nike,Gym,69,5,65.55,2,131.1,Online,USA,Medium,2026,6
ORD125368,2026-04-10,Reebok,Training,81,10,72.9,2,145.8,Retail Store,India,Low,2026,4
ORD125369,2025-04-03,ASICS,Basketball,203,15,172.55,2,345.1,Online,India,High,2025,4
ORD125377,2026-04-13,Adidas,Training,186,10,167.4,3,502.2,Retail Store,USA,Low,2026,4
ORD125378,2026-11-22,Nike,Training,167,15,141.95,2,283.9,Retail Store,Germany,Medium,2026,11
ORD125391,2025-12-15,Adidas,Basketball,125,15,106.25,4,425.0,Retail Store,Pakistan,High,2025,12
ORD125400,2026-06-03,Reebok,Running,168,5,159.6,2,319.2,Retail Store,India,High,2026,6
ORD125409,2026-09-18,Adidas,Lifestyle,117,30,81.9,3,245.7,Retail Store,UK,Low,2026,9
ORD125413,2026-12-02,Adidas,Training,101,5,95.95,3,287.85,Online,UK,Low,2026,12
ORD125415,2026-11-11,ASICS,Gym,73,5,69.35,1,69.35,Online,Germany,Medium,2026,11
ORD125418,2026-08-11,Nike,Running,197,20,157.6,4,630.4,Retail Store,UK,Medium,2026,8
ORD125419,2025-12-18,New Balance,Training,71,15,60.35,4,241.4,Online,UAE,Medium,2025,12
ORD125420,2026-03-28,Adidas,Gym,214,30,149.8,3,449.4,Online,India,Medium,2026,3
ORD125431,2025-09-23,Puma,Lifestyle,212,10,190.8,3,572.4,Online,India,Low,2025,9
ORD125445,2026-04-25,ASICS,Lifestyle,172,5,163.4,3,490.2,Online,UK,Medium,2026,4
ORD125446,2026-05-01,Puma,Running,179,0,179.0,4,716.0,Retail Store,UK,Low,2026,5
ORD125447,2026-11-07,Nike,Gym,85,20,68.0,4,272.0,Online,India,Medium,2026,11
ORD125448,2026-05-05,Puma,Basketball,184,0,184.0,2,368.0,Retail Store,UAE,Low,2026,5
ORD125450,2025-11-28,Puma,Lifestyle,148,5,140.6,1,140.6,Retail Store,UK,Medium,2025,11
ORD125452,2026-08-24,Puma,Lifestyle,188,10,169.2,3,507.6,Retail Store,India,Medium,2026,8
ORD125467,2025-10-13,Puma,Lifestyle,211,10,189.9,2,379.8,Retail Store,UAE,High,2025,10
ORD125470,2025-11-12,Reebok,Lifestyle,84,5,79.8,3,239.4,Retail Store,India,High,2025,11
ORD125473,2026-01-01,Adidas,Gym,178,10,160.2,3,480.6,Retail Store,Germany,Low,2026,1
ORD125479,2025-03-10,Nike,Training,145,5,137.75,2,275.5,Online,UK,Medium,2025,3
ORD125481,2025-05-18,Adidas,Lifestyle,203,15,172.55,2,345.1,Online,UAE,Low,2025,5
ORD125491,2026-05-11,Reebok,Running,181,20,144.8,4,579.2,Retail Store,India,Medium,2026,5
ORD125494,2025-09-27,Puma,Running,205,20,164.0,1,164.0,Retail Store,UK,Medium,2025,9
ORD125496,2025-01-04,Nike,Running,82,20,65.6,3,196.8,Online,India,Medium,2025,1
ORD125497,2025-02-10,New Balance,Training,160,10,144.0,4,576.0,Online,UK,High,2025,2
ORD125500,2026-07-23,ASICS,Gym,204,20,163.2,2,326.4,Online,UAE,Low,2026,7
ORD125503,2026-06-05,Adidas,Lifestyle,60,20,48.0,2,96.0,Online,UAE,Low,2026,6
ORD125506,2025-02-13,Reebok,Basketball,74,5,70.3,1,70.3,Retail Store,Germany,Medium,2025,2
ORD125510,2025-12-14,Nike,Running,205,5,194.75,4,779.0,Retail Store,UK,High,2025,12
ORD125514,2025-01-03,Adidas,Basketball,188,0,188.0,2,376.0,Online,UK,High,2025,1
ORD125521,2026-04-17,Adidas,Running,157,20,125.6,1,125.6,Retail Store,India,Low,2026,4
ORD125523,2025-04-03,ASICS,Lifestyle,116,15,98.6,1,98.6,Online,UK,Medium,2025,4
ORD125538,2025-07-17,New Balance,Training,175,5,166.25,2,332.5,Retail Store,USA,High,2025,7
ORD125541,2025-08-13,Reebok,Basketball,76,10,68.4,3,205.2,Online,UK,Medium,2025,8
ORD125544,2026-06-10,Reebok,Training,131,20,104.8,1,104.8,Retail Store,UK,Low,2026,6
ORD125545,2025-01-09,Puma,Gym,68,20,54.4,2,108.8,Online,UK,Medium,2025,1
ORD125548,2026-10-14,Reebok,Lifestyle,203,20,162.4,1,162.4,Online,UAE,Low,2026,10
ORD125552,2025-12-05,Adidas,Gym,207,30,144.9,3,434.7,Online,Pakistan,Medium,2025,12
ORD125554,2026-11-28,New Balance,Basketball,198,5,188.1,3,564.3,Online,UK,Low,2026,11
ORD125558,2025-09-19,Nike,Running,152,5,144.4,2,288.8,Online,India,Medium,2025,9
ORD125566,2025-01-17,Reebok,Running,73,0,73.0,3,219.0,Online,Germany,High,2025,1
ORD125588,2026-11-08,Reebok,Running,190,20,152.0,3,456.0,Retail Store,UAE,Medium,2026,11
ORD125600,2026-12-12,Reebok,Training,146,15,124.1,1,124.1,Retail Store,Pakistan,Low,2026,12
ORD125601,2026-12-22,Adidas,Basketball,61,0,61.0,1,61.0,Online,USA,Low,2026,12
ORD125605,2025-02-21,New Balance,Running,141,0,141.0,1,141.0,Retail Store,USA,Medium,2025,2
ORD125606,2025-11-23,ASICS,Training,150,15,127.5,4,510.0,Retail Store,UK,High,2025,11
ORD125619,2026-02-06,New Balance,Basketball,153,0,153.0,1,153.0,Retail Store,Pakistan,Low,2026,2
ORD125651,2025-10-13,New Balance,Training,168,5,159.6,4,638.4,Online,Pakistan,High,2025,10
ORD125654,2025-05-18,Reebok,Lifestyle,138,20,110.4,3,331.2,Retail Store,UAE,High,2025,5
ORD125666,2026-09-11,Nike,Running,80,0,80.0,2,160.0,Online,Pakistan,High,2026,9
ORD125678,2026-11-25,Puma,Running,145,20,116.0,4,464.0,Online,India,High,2026,11
ORD125685,2026-06-30,Adidas,Lifestyle,200,5,190.0,3,570.0,Retail Store,UAE,Low,2026,6
ORD125690,2026-03-05,ASICS,Lifestyle,194,20,155.2,4,620.8,Online,Germany,High,2026,3
ORD125691,2026-07-25,Reebok,Lifestyle,142,10,127.8,2,255.6,Online,UAE,Low,2026,7
ORD125692,2026-11-28,ASICS,Lifestyle,109,10,98.1,4,392.4,Online,Germany,High,2026,11
ORD125696,2026-09-04,New Balance,Training,167,10,150.3,1,150.3,Online,UAE,Medium,2026,9
ORD125698,2026-09-25,Reebok,Gym,170,5,161.5,3,484.5,Retail Store,Germany,Low,2026,9
ORD125704,2026-07-12,Puma,Gym,61,5,57.95,3,173.85,Retail Store,UK,Low,2026,7
ORD125708,2026-03-13,New Balance,Basketball,139,30,97.3,2,194.6,Online,UK,Medium,2026,3
ORD125712,2025-02-06,Nike,Lifestyle,191,30,133.7,4,534.8,Online,USA,Low,2025,2
ORD125714,2026-01-06,Reebok,Training,186,20,148.8,1,148.8,Online,Pakistan,Low,2026,1
ORD125715,2025-01-04,Reebok,Training,181,15,153.85,2,307.7,Online,UK,High,2025,1
ORD125718,2025-04-01,New Balance,Lifestyle,215,30,150.5,3,451.5,Online,Pakistan,High,2025,4
ORD125719,2026-09-13,ASICS,Basketball,191,5,181.45,3,544.35,Retail Store,Pakistan,Low,2026,9
ORD125725,2025-11-10,Puma,Running,136,0,136.0,3,408.0,Online,Pakistan,High,2025,11
ORD125730,2026-01-25,Reebok,Basketball,211,15,179.35,4,717.4,Retail Store,India,Medium,2026,1
ORD125732,2025-02-07,Reebok,Training,129,10,116.1,1,116.1,Online,USA,High,2025,2
ORD125740,2026-09-21,Puma,Basketball,205,30,143.5,3,430.5,Online,UAE,High,2026,9
ORD125741,2026-09-27,Adidas,Training,158,5,150.1,1,150.1,Online,India,High,2026,9
ORD125743,2026-08-19,Nike,Running,219,10,197.1,4,788.4,Online,Germany,Low,2026,8
ORD125744,2025-02-18,Reebok,Basketball,76,20,60.8,2,121.6,Retail Store,Pakistan,Medium,2025,2
ORD125746,2025-09-17,ASICS,Lifestyle,62,20,49.6,3,148.8,Online,UK,Medium,2025,9
ORD125759,2025-01-03,Adidas,Training,119,20,95.2,2,190.4,Online,UK,High,2025,1
ORD125762,2025-12-08,New Balance,Basketball,183,30,128.1,1,128.1,Retail Store,Pakistan,High,2025,12
ORD125780,2025-05-26,ASICS,Gym,138,20,110.4,2,220.8,Retail Store,India,Low,2025,5
